0	0,0
1	0,0
2	0,0
3	0,0
4	0,0
5	0,0
6	0,0
7	0,0
8	0,0
9	0,0
10	0,0
11	0,0
12	0,0
13	0,0
14	0,0
15	0,0
16	0,0
17	0,0
18	0,0
19	0,0
20	0,0
21	0,0
22	0,0
23	0,0
24	0,0
25	0,0
26	0,0
27	0,0
28	0,0
29	0,0
30	0,0
31	0,0
32	0,0
33	0,0
34	0,0
35	0,0
36	0,0
37	0,0
38	0,0
39	0,0
40	0,0
41	0,0
42	0,0
43	0,0
44	5,9523809523809524e-05
45	5,9523809523809524e-05
46	0,0004166666666666667
47	0,0005357142857142857
48	0,00125
49	0,0016071428571428571
50	0,0013690476190476191
51	0,0027976190476190475
52	0,002976190476190476
53	0,004047619047619047
54	0,004226190476190476
55	0,004761904761904762
56	0,005178571428571428
57	0,004166666666666667
58	0,0038095238095238095
59	0,004880952380952381
60	0,005892857142857143
61	0,005773809523809524
62	0,0064285714285714285
63	0,009047619047619047
64	0,010476190476190476
65	0,011845238095238094
66	0,012916666666666667
67	0,015297619047619048
68	0,016547619047619047
69	0,017380952380952382
70	0,01869047619047619
71	0,02214285714285714
72	0,021904761904761906
73	0,021726190476190475
74	0,025833333333333333
75	0,027142857142857142
76	0,028511904761904763
77	0,029047619047619048
78	0,031607142857142854
79	0,03279761904761905
80	0,03375
81	0,036726190476190475
82	0,03827380952380952
83	0,04041666666666666
84	0,04005952380952381
85	0,04041666666666666
86	0,044226190476190474
87	0,048690476190476194
88	0,048928571428571425
89	0,05107142857142857
90	0,060297619047619044
91	0,0643452380952381
92	0,07023809523809524
93	0,07702380952380952
94	0,0881547619047619
95	0,09738095238095239
96	0,11607142857142858
97	0,1324404761904762
98	0,1519047619047619
99	0,17101190476190475
100	0,19678571428571429
101	0,21642857142857144
102	0,24523809523809523
103	0,27095238095238094
104	0,2869047619047619
105	0,3202380952380952
106	0,3423809523809524
107	0,36464285714285716
108	0,373452380952381
109	0,39476190476190476
110	0,4041666666666667
111	0,4122619047619048
112	0,42196428571428574
113	0,42470238095238094
114	0,4317261904761905
115	0,4355952380952381
116	0,4299404761904762
117	0,42386904761904765
118	0,41482142857142856
119	0,42023809523809524
120	0,40773809523809523
121	0,39476190476190476
122	0,40148809523809526
123	0,39220238095238097
124	0,38035714285714284
125	0,3763095238095238
126	0,3674404761904762
127	0,3586309523809524
128	0,3561309523809524
129	0,34375
130	0,350297619047619
131	0,3277380952380952
132	0,3275
133	0,3206547619047619
134	0,316547619047619
135	0,3154166666666667
136	0,3057142857142857
137	0,2905952380952381
138	0,28964285714285715
139	0,28851190476190475
140	0,28113095238095237
141	0,2731547619047619
142	0,26595238095238094
143	0,2604166666666667
144	0,24375
145	0,23214285714285715
146	0,2236904761904762
147	0,20839285714285713
148	0,19898809523809524
149	0,19238095238095237
150	0,1763095238095238
151	0,1649404761904762
152	0,15517857142857142
153	0,14732142857142858
154	0,13625
155	0,11910714285714286
156	0,1143452380952381
157	0,10375
158	0,09702380952380953
159	0,08928571428571429
160	0,0813095238095238
161	0,07125
162	0,06839285714285714
163	0,06315476190476191
164	0,05964285714285714
165	0,05196428571428571
166	0,04875
167	0,045535714285714284
168	0,041428571428571426
169	0,037797619047619045
170	0,0344047619047619
171	0,03244047619047619
172	0,030595238095238095
173	0,029285714285714286
174	0,029702380952380952
175	0,026904761904761904
176	0,027976190476190477
177	0,024404761904761905
178	0,02470238095238095
179	0,023214285714285715
180	0,022857142857142857
181	0,02363095238095238
182	0,02238095238095238
183	0,022202380952380953
184	0,02267857142857143
185	0,022738095238095238
186	0,022023809523809525
187	0,020178571428571428
188	0,021488095238095237
189	0,02023809523809524
190	0,020476190476190478
191	0,02035714285714286
192	0,021130952380952382
193	0,02011904761904762
194	0,019166666666666665
195	0,02035714285714286
196	0,02023809523809524
197	0,019464285714285715
198	0,018273809523809526
199	0,01720238095238095
200	0,019583333333333335
201	0,021547619047619048
202	0,023928571428571428
203	0,022321428571428572
204	0,024166666666666666
205	0,02630952380952381
206	0,02994047619047619
207	0,031607142857142854
208	0,03535714285714286
209	0,04196428571428571
210	0,0481547619047619
211	0,0593452380952381
212	0,07196428571428572
213	0,09178571428571429
214	0,11238095238095239
215	0,14607142857142857
216	0,1844047619047619
217	0,2268452380952381
218	0,2839285714285714
219	0,3663690476190476
220	0,48142857142857143
221	0,6070833333333333
222	0,7698809523809523
223	0,9629761904761904
224	1,2013690476190477
225	1,4954761904761904
226	1,8296428571428571
227	2,2213690476190475
228	2,6703571428571427
229	3,142916666666667
230	3,641309523809524
231	4,166666666666667
232	4,6658333333333335
233	5,06297619047619
234	5,36
235	5,534285714285715
236	5,4488095238095235
237	5,212380952380952
238	4,820654761904762
239	4,270119047619048
240	3,555833333333333
241	2,830178571428571
242	2,178511904761905
243	1,569702380952381
244	1,1063095238095237
245	0,7466071428571428
246	0,49714285714285716
247	0,3295238095238095
248	0,22976190476190475
249	0,15886904761904763
250	0,10940476190476191
251	0,07464285714285715
252	0,04523809523809524
253	0,030952380952380953
254	0,019404761904761904
255	0,12375
